day_name,month_name,created_date,total_accounts,daily_posts,last_daily_posts,daily_post_change,daily_post_change_rate,cumulative_daily_posts,post_growth_rate,daily_engagements,last_daily_engagements,daily_engagement_change,daily_engagement_change_rate,cumulative_daily_engagements,engagement_growth_rate,source
Wednesday,June,2020-06-24,113,486,604.0,-118.0,-0.1954,86071,0.0057,242440,715646.0,-473206.0,-0.6612,66629560,0.0037,twitter
Thursday,June,2020-06-25,127,564,486.0,78.0,0.1605,86635,0.0066,214518,242440.0,-27922.0,-0.1152,66844078,0.0032,twitter
Friday,June,2020-06-26,116,441,564.0,-123.0,-0.2181,87076,0.0051,267575,214518.0,53057.0,0.2473,67111653,0.004,twitter
Saturday,June,2020-06-27,111,353,441.0,-88.0,-0.1995,87429,0.0041,299026,267575.0,31451.0,0.1175,67410679,0.0045,twitter
Sunday,June,2020-06-28,106,321,353.0,-32.0,-0.0907,87750,0.0037,457170,299026.0,158144.0,0.5289,67867849,0.0068,twitter
Monday,June,2020-06-29,118,448,321.0,127.0,0.3956,88198,0.0051,330688,457170.0,-126482.0,-0.2767,68198537,0.0049,twitter
Tuesday,June,2020-06-30,123,463,448.0,15.0,0.0335,88661,0.0052,306757,330688.0,-23931.0,-0.0724,68505294,0.0045,twitter
Wednesday,July,2020-07-01,123,473,463.0,10.0,0.0216,89134,0.0053,379023,306757.0,72266.0,0.2356,68884317,0.0055,twitter
Thursday,July,2020-07-02,116,425,473.0,-48.0,-0.1015,89559,0.0048,486142,379023.0,107119.0,0.2826,69370459,0.0071,twitter
Friday,July,2020-07-03,131,446,425.0,21.0,0.0494,90005,0.005,349912,486142.0,-136230.0,-0.2802,69720371,0.005,twitter
Saturday,July,2020-07-04,105,354,446.0,-92.0,-0.2063,90359,0.0039,374690,349912.0,24778.0,0.0708,70095061,0.0054,twitter
Sunday,July,2020-07-05,91,250,354.0,-104.0,-0.2938,90609,0.0028,349083,374690.0,-25607.0,-0.0683,70444144,0.005,twitter
Monday,July,2020-07-06,115,355,250.0,105.0,0.42,90964,0.0039,306855,349083.0,-42228.0,-0.121,70750999,0.0044,twitter
Tuesday,July,2020-07-07,117,437,355.0,82.0,0.231,91401,0.0048,381306,306855.0,74451.0,0.2426,71132305,0.0054,twitter
Wednesday,July,2020-07-08,109,464,437.0,27.0,0.0618,91865,0.0051,498494,381306.0,117188.0,0.3073,71630799,0.007,twitter
Thursday,July,2020-07-09,119,507,464.0,43.0,0.0927,92372,0.0055,132478,498494.0,-366016.0,-0.7342,71763277,0.0018,twitter
Friday,July,2020-07-10,110,413,507.0,-94.0,-0.1854,92785,0.0045,354143,132478.0,221665.0,1.6732,72117420,0.0049,twitter
Saturday,July,2020-07-11,101,354,413.0,-59.0,-0.1429,93139,0.0038,239482,354143.0,-114661.0,-0.3238,72356902,0.0033,twitter
Sunday,July,2020-07-12,93,297,354.0,-57.0,-0.161,93436,0.0032,299987,239482.0,60505.0,0.2526,72656889,0.0041,twitter
Monday,July,2020-07-13,112,451,297.0,154.0,0.5185,93887,0.0048,588526,299987.0,288539.0,0.9618,73245415,0.0081,twitter
Tuesday,July,2020-07-14,129,494,451.0,43.0,0.0953,94381,0.0053,542892,588526.0,-45634.0,-0.0775,73788307,0.0074,twitter
Wednesday,July,2020-07-15,107,471,494.0,-23.0,-0.0466,94852,0.005,465502,542892.0,-77390.0,-0.1426,74253809,0.0063,twitter
Thursday,July,2020-07-16,116,497,471.0,26.0,0.0552,95349,0.0052,353471,465502.0,-112031.0,-0.2407,74607280,0.0048,twitter
Friday,July,2020-07-17,118,468,497.0,-29.0,-0.0584,95817,0.0049,317359,353471.0,-36112.0,-0.1022,74924639,0.0043,twitter
Saturday,July,2020-07-18,107,399,468.0,-69.0,-0.1474,96216,0.0042,506520,317359.0,189161.0,0.596,75431159,0.0068,twitter
Sunday,July,2020-07-19,91,301,399.0,-98.0,-0.2456,96517,0.0031,464124,506520.0,-42396.0,-0.0837,75895283,0.0062,twitter
Monday,July,2020-07-20,110,451,301.0,150.0,0.4983,96968,0.0047,263002,464124.0,-201122.0,-0.4333,76158285,0.0035,twitter
Tuesday,July,2020-07-21,125,481,451.0,30.0,0.0665,97449,0.005,248001,263002.0,-15001.0,-0.057,76406286,0.0033,twitter
Wednesday,July,2020-07-22,112,520,481.0,39.0,0.0811,97969,0.0053,292991,248001.0,44990.0,0.1814,76699277,0.0038,twitter
Thursday,July,2020-07-23,117,505,520.0,-15.0,-0.0288,98474,0.0052,332658,292991.0,39667.0,0.1354,77031935,0.0043,twitter
Friday,July,2020-07-24,115,457,505.0,-48.0,-0.095,98931,0.0046,380716,332658.0,48058.0,0.1445,77412651,0.0049,twitter
Saturday,July,2020-07-25,106,339,457.0,-118.0,-0.2582,99270,0.0034,260074,380716.0,-120642.0,-0.3169,77672725,0.0034,twitter
Sunday,July,2020-07-26,102,333,339.0,-6.0,-0.0177,99603,0.0034,264128,260074.0,4054.0,0.0156,77936853,0.0034,twitter
Monday,July,2020-07-27,99,309,333.0,-24.0,-0.0721,99912,0.0031,275592,264128.0,11464.0,0.0434,78212445,0.0035,twitter
Tuesday,July,2020-07-28,107,381,309.0,72.0,0.233,100293,0.0038,389687,275592.0,114095.0,0.414,78602132,0.005,twitter
Wednesday,July,2020-07-29,117,503,381.0,122.0,0.3202,100796,0.005,397372,389687.0,7685.0,0.0197,78999504,0.0051,twitter
Thursday,July,2020-07-30,110,438,503.0,-65.0,-0.1292,101234,0.0043,337192,397372.0,-60180.0,-0.1514,79336696,0.0043,twitter
Friday,July,2020-07-31,116,462,438.0,24.0,0.0548,101696,0.0046,390034,337192.0,52842.0,0.1567,79726730,0.0049,twitter
Saturday,August,2020-08-01,101,347,462.0,-115.0,-0.2489,102043,0.0034,231869,390034.0,-158165.0,-0.4055,79958599,0.0029,twitter
Sunday,August,2020-08-02,94,295,347.0,-52.0,-0.1499,102338,0.0029,454649,231869.0,222780.0,0.9608,80413248,0.0057,twitter
Monday,August,2020-08-03,108,439,295.0,144.0,0.4881,102777,0.0043,295588,454649.0,-159061.0,-0.3499,80708836,0.0037,twitter
Tuesday,August,2020-08-04,106,396,439.0,-43.0,-0.0979,103173,0.0039,192079,295588.0,-103509.0,-0.3502,80900915,0.0024,twitter
Wednesday,August,2020-08-05,116,527,396.0,131.0,0.3308,103700,0.0051,248391,192079.0,56312.0,0.2932,81149306,0.0031,twitter
Thursday,August,2020-08-06,115,452,527.0,-75.0,-0.1423,104152,0.0044,305187,248391.0,56796.0,0.2287,81454493,0.0038,twitter
Friday,August,2020-08-07,115,468,452.0,16.0,0.0354,104620,0.0045,335980,305187.0,30793.0,0.1009,81790473,0.0041,twitter
Saturday,August,2020-08-08,103,338,468.0,-130.0,-0.2778,104958,0.0032,301301,335980.0,-34679.0,-0.1032,82091774,0.0037,twitter
Sunday,August,2020-08-09,107,283,338.0,-55.0,-0.1627,105241,0.0027,213955,301301.0,-87346.0,-0.2899,82305729,0.0026,twitter
Monday,August,2020-08-10,106,464,283.0,181.0,0.6396,105705,0.0044,242732,213955.0,28777.0,0.1345,82548461,0.0029,twitter
Tuesday,August,2020-08-11,111,444,464.0,-20.0,-0.0431,106149,0.0042,155281,242732.0,-87451.0,-0.3603,82703742,0.0019,twitter
Wednesday,August,2020-08-12,108,342,444.0,-102.0,-0.2297,106491,0.0032,266083,155281.0,110802.0,0.7136,82969825,0.0032,twitter
Thursday,August,2020-08-13,118,487,342.0,145.0,0.424,106978,0.0046,420153,266083.0,154070.0,0.579,83389978,0.0051,twitter
Friday,August,2020-08-14,120,470,487.0,-17.0,-0.0349,107448,0.0044,324306,420153.0,-95847.0,-0.2281,83714284,0.0039,twitter
Saturday,August,2020-08-15,96,299,470.0,-171.0,-0.3638,107747,0.0028,399889,324306.0,75583.0,0.2331,84114173,0.0048,twitter
Sunday,August,2020-08-16,102,300,299.0,1.0,0.0033,108047,0.0028,454192,399889.0,54303.0,0.1358,84568365,0.0054,twitter
Monday,August,2020-08-17,116,459,300.0,159.0,0.53,108506,0.0042,267359,454192.0,-186833.0,-0.4114,84835724,0.0032,twitter
Tuesday,August,2020-08-18,109,440,459.0,-19.0,-0.0414,108946,0.0041,186057,267359.0,-81302.0,-0.3041,85021781,0.0022,twitter
Wednesday,August,2020-08-19,119,535,440.0,95.0,0.2159,109481,0.0049,227815,186057.0,41758.0,0.2244,85249596,0.0027,twitter
Thursday,August,2020-08-20,111,449,535.0,-86.0,-0.1607,109930,0.0041,407172,227815.0,179357.0,0.7873,85656768,0.0048,twitter
Friday,August,2020-08-21,108,470,449.0,21.0,0.0468,110400,0.0043,319615,407172.0,-87557.0,-0.215,85976383,0.0037,twitter
Saturday,August,2020-08-22,105,328,470.0,-142.0,-0.3021,110728,0.003,166572,319615.0,-153043.0,-0.4788,86142955,0.0019,twitter
Sunday,August,2020-08-23,96,325,328.0,-3.0,-0.0091,111053,0.0029,273293,166572.0,106721.0,0.6407,86416248,0.0032,twitter
Monday,August,2020-08-24,113,426,325.0,101.0,0.3108,111479,0.0038,303033,273293.0,29740.0,0.1088,86719281,0.0035,twitter
Tuesday,August,2020-08-25,116,473,426.0,47.0,0.1103,111952,0.0042,408513,303033.0,105480.0,0.3481,87127794,0.0047,twitter
Wednesday,August,2020-08-26,110,448,473.0,-25.0,-0.0529,112400,0.004,201196,408513.0,-207317.0,-0.5075,87328990,0.0023,twitter
Thursday,August,2020-08-27,116,407,448.0,-41.0,-0.0915,112807,0.0036,275403,201196.0,74207.0,0.3688,87604393,0.0032,twitter
Friday,August,2020-08-28,113,458,407.0,51.0,0.1253,113265,0.0041,230786,275403.0,-44617.0,-0.162,87835179,0.0026,twitter
Saturday,August,2020-08-29,96,290,458.0,-168.0,-0.3668,113555,0.0026,233355,230786.0,2569.0,0.0111,88068534,0.0027,twitter
Sunday,August,2020-08-30,91,274,290.0,-16.0,-0.0552,113829,0.0024,129909,233355.0,-103446.0,-0.4433,88198443,0.0015,twitter
Monday,August,2020-08-31,107,398,274.0,124.0,0.4526,114227,0.0035,216125,129909.0,86216.0,0.6637,88414568,0.0025,twitter
Tuesday,September,2020-09-01,117,482,398.0,84.0,0.2111,114709,0.0042,257756,216125.0,41631.0,0.1926,88672324,0.0029,twitter
Wednesday,September,2020-09-02,102,410,482.0,-72.0,-0.1494,115119,0.0036,226958,257756.0,-30798.0,-0.1195,88899282,0.0026,twitter
Thursday,September,2020-09-03,104,410,410.0,0.0,0.0,115529,0.0036,334837,226958.0,107879.0,0.4753,89234119,0.0038,twitter
Friday,September,2020-09-04,102,360,410.0,-50.0,-0.122,115889,0.0031,326637,334837.0,-8200.0,-0.0245,89560756,0.0037,twitter
Saturday,September,2020-09-05,102,299,360.0,-61.0,-0.1694,116188,0.0026,336917,326637.0,10280.0,0.0315,89897673,0.0038,twitter
Sunday,September,2020-09-06,99,337,299.0,38.0,0.1271,116525,0.0029,163914,336917.0,-173003.0,-0.5135,90061587,0.0018,twitter
Monday,September,2020-09-07,87,270,337.0,-67.0,-0.1988,116795,0.0023,313678,163914.0,149764.0,0.9137,90375265,0.0035,twitter
Tuesday,September,2020-09-08,115,519,270.0,249.0,0.9222,117314,0.0044,231856,313678.0,-81822.0,-0.2608,90607121,0.0026,twitter
Wednesday,September,2020-09-09,121,458,519.0,-61.0,-0.1175,117772,0.0039,381497,231856.0,149641.0,0.6454,90988618,0.0042,twitter
Thursday,September,2020-09-10,110,459,458.0,1.0,0.0022,118231,0.0039,166797,381497.0,-214700.0,-0.5628,91155415,0.0018,twitter
Friday,September,2020-09-11,105,416,459.0,-43.0,-0.0937,118647,0.0035,211361,166797.0,44564.0,0.2672,91366776,0.0023,twitter
Saturday,September,2020-09-12,94,289,416.0,-127.0,-0.3053,118936,0.0024,243619,211361.0,32258.0,0.1526,91610395,0.0027,twitter
Sunday,September,2020-09-13,95,305,289.0,16.0,0.0554,119241,0.0026,232859,243619.0,-10760.0,-0.0442,91843254,0.0025,twitter
Monday,September,2020-09-14,110,444,305.0,139.0,0.4557,119685,0.0037,403484,232859.0,170625.0,0.7327,92246738,0.0044,twitter
Tuesday,September,2020-09-15,107,481,444.0,37.0,0.0833,120166,0.004,240622,403484.0,-162862.0,-0.4036,92487360,0.0026,twitter
Wednesday,September,2020-09-16,113,587,481.0,106.0,0.2204,120753,0.0049,499273,240622.0,258651.0,1.0749,92986633,0.0054,twitter
Thursday,September,2020-09-17,117,505,587.0,-82.0,-0.1397,121258,0.0042,399383,499273.0,-99890.0,-0.2001,93386016,0.0043,twitter
Friday,September,2020-09-18,111,456,505.0,-49.0,-0.097,121714,0.0038,269548,399383.0,-129835.0,-0.3251,93655564,0.0029,twitter
Saturday,September,2020-09-19,95,299,456.0,-157.0,-0.3443,122013,0.0025,148622,269548.0,-120926.0,-0.4486,93804186,0.0016,twitter
Sunday,September,2020-09-20,95,333,299.0,34.0,0.1137,122346,0.0027,374650,148622.0,226028.0,1.5208,94178836,0.004,twitter
Monday,September,2020-09-21,110,470,333.0,137.0,0.4114,122816,0.0038,451903,374650.0,77253.0,0.2062,94630739,0.0048,twitter
Tuesday,September,2020-09-22,104,435,470.0,-35.0,-0.0745,123251,0.0035,283168,451903.0,-168735.0,-0.3734,94913907,0.003,twitter
Wednesday,September,2020-09-23,108,514,435.0,79.0,0.1816,123765,0.0042,345581,283168.0,62413.0,0.2204,95259488,0.0036,twitter
Thursday,September,2020-09-24,115,457,514.0,-57.0,-0.1109,124222,0.0037,268629,345581.0,-76952.0,-0.2227,95528117,0.0028,twitter
Friday,September,2020-09-25,105,429,457.0,-28.0,-0.0613,124651,0.0035,234860,268629.0,-33769.0,-0.1257,95762977,0.0025,twitter
Saturday,September,2020-09-26,94,319,429.0,-110.0,-0.2564,124970,0.0026,190346,234860.0,-44514.0,-0.1895,95953323,0.002,twitter
Sunday,September,2020-09-27,101,331,319.0,12.0,0.0376,125301,0.0026,253588,190346.0,63242.0,0.3322,96206911,0.0026,twitter
Monday,September,2020-09-28,109,453,331.0,122.0,0.3686,125754,0.0036,449058,253588.0,195470.0,0.7708,96655969,0.0047,twitter
Tuesday,September,2020-09-29,108,485,453.0,32.0,0.0706,126239,0.0039,357991,449058.0,-91067.0,-0.2028,97013960,0.0037,twitter
Wednesday,September,2020-09-30,106,479,485.0,-6.0,-0.0124,126718,0.0038,326377,357991.0,-31614.0,-0.0883,97340337,0.0034,twitter
Thursday,October,2020-10-01,118,504,479.0,25.0,0.0522,127222,0.004,241375,326377.0,-85002.0,-0.2604,97581712,0.0025,twitter
Friday,October,2020-10-02,106,457,504.0,-47.0,-0.0933,127679,0.0036,402657,241375.0,161282.0,0.6682,97984369,0.0041,twitter
Saturday,October,2020-10-03,89,305,457.0,-152.0,-0.3326,127984,0.0024,343995,402657.0,-58662.0,-0.1457,98328364,0.0035,twitter
Sunday,October,2020-10-04,92,324,305.0,19.0,0.0623,128308,0.0025,114374,343995.0,-229621.0,-0.6675,98442738,0.0012,twitter
Monday,October,2020-10-05,110,482,324.0,158.0,0.4877,128790,0.0038,221476,114374.0,107102.0,0.9364,98664214,0.0022,twitter
Tuesday,October,2020-10-06,117,506,482.0,24.0,0.0498,129296,0.0039,296361,221476.0,74885.0,0.3381,98960575,0.003,twitter
Wednesday,October,2020-10-07,108,409,506.0,-97.0,-0.1917,129705,0.0032,183009,296361.0,-113352.0,-0.3825,99143584,0.0018,twitter
Thursday,October,2020-10-08,110,423,409.0,14.0,0.0342,130128,0.0033,190529,183009.0,7520.0,0.0411,99334113,0.0019,twitter
Friday,October,2020-10-09,100,409,423.0,-14.0,-0.0331,130537,0.0031,240050,190529.0,49521.0,0.2599,99574163,0.0024,twitter
Saturday,October,2020-10-10,100,344,409.0,-65.0,-0.1589,130881,0.0026,203254,240050.0,-36796.0,-0.1533,99777417,0.002,twitter
Sunday,October,2020-10-11,90,276,344.0,-68.0,-0.1977,131157,0.0021,256722,203254.0,53468.0,0.2631,100034139,0.0026,twitter
Monday,October,2020-10-12,100,381,276.0,105.0,0.3804,131538,0.0029,182846,256722.0,-73876.0,-0.2878,100216985,0.0018,twitter
Tuesday,October,2020-10-13,94,394,381.0,13.0,0.0341,131932,0.003,369010,182846.0,186164.0,1.0181,100585995,0.0037,twitter
Wednesday,October,2020-10-14,110,588,394.0,194.0,0.4924,132520,0.0045,919849,369010.0,550839.0,1.4927,101505844,0.0091,twitter
Thursday,October,2020-10-15,107,517,588.0,-71.0,-0.1207,133037,0.0039,1255280,919849.0,335431.0,0.3647,102761124,0.0124,twitter
Friday,October,2020-10-16,136,796,517.0,279.0,0.5397,133833,0.006,1951411,1255280.0,696131.0,0.5546,104712535,0.019,twitter
Saturday,October,2020-10-17,105,654,796.0,-142.0,-0.1784,134487,0.0049,1783971,1951411.0,-167440.0,-0.0858,106496506,0.017,twitter
Sunday,October,2020-10-18,91,419,654.0,-235.0,-0.3593,134906,0.0031,778416,1783971.0,-1005555.0,-0.5637,107274922,0.0073,twitter
Monday,October,2020-10-19,111,456,419.0,37.0,0.0883,135362,0.0034,575278,778416.0,-203138.0,-0.261,107850200,0.0054,twitter
Tuesday,October,2020-10-20,117,432,456.0,-24.0,-0.0526,135794,0.0032,353258,575278.0,-222020.0,-0.3859,108203458,0.0033,twitter
Wednesday,October,2020-10-21,112,607,432.0,175.0,0.4051,136401,0.0045,684731,353258.0,331473.0,0.9383,108888189,0.0063,twitter
Thursday,October,2020-10-22,115,483,607.0,-124.0,-0.2043,136884,0.0035,284267,684731.0,-400464.0,-0.5848,109172456,0.0026,twitter
Friday,October,2020-10-23,97,328,483.0,-155.0,-0.3209,137212,0.0024,319305,284267.0,35038.0,0.1233,109491761,0.0029,twitter
Saturday,October,2020-10-24,95,253,328.0,-75.0,-0.2287,137465,0.0018,154314,319305.0,-164991.0,-0.5167,109646075,0.0014,twitter
Sunday,October,2020-10-25,90,259,253.0,6.0,0.0237,137724,0.0019,213169,154314.0,58855.0,0.3814,109859244,0.0019,twitter
Monday,October,2020-10-26,104,440,259.0,181.0,0.6988,138164,0.0032,365580,213169.0,152411.0,0.715,110224824,0.0033,twitter
Tuesday,October,2020-10-27,112,428,440.0,-12.0,-0.0273,138592,0.0031,193999,365580.0,-171581.0,-0.4693,110418823,0.0018,twitter
Wednesday,October,2020-10-28,109,423,428.0,-5.0,-0.0117,139015,0.0031,240708,193999.0,46709.0,0.2408,110659531,0.0022,twitter
Thursday,October,2020-10-29,109,453,423.0,30.0,0.0709,139468,0.0033,222719,240708.0,-17989.0,-0.0747,110882250,0.002,twitter
Friday,October,2020-10-30,105,467,453.0,14.0,0.0309,139935,0.0033,215759,222719.0,-6960.0,-0.0313,111098009,0.0019,twitter
Saturday,October,2020-10-31,103,381,467.0,-86.0,-0.1842,140316,0.0027,326480,215759.0,110721.0,0.5132,111424489,0.0029,twitter
Sunday,November,2020-11-01,93,281,381.0,-100.0,-0.2625,140597,0.002,194440,326480.0,-132040.0,-0.4044,111618929,0.0017,twitter
Monday,November,2020-11-02,110,384,281.0,103.0,0.3665,140981,0.0027,271821,194440.0,77381.0,0.398,111890750,0.0024,twitter
Tuesday,November,2020-11-03,108,417,384.0,33.0,0.0859,141398,0.003,217992,271821.0,-53829.0,-0.198,112108742,0.0019,twitter
Wednesday,November,2020-11-04,105,403,417.0,-14.0,-0.0336,141801,0.0029,188619,217992.0,-29373.0,-0.1347,112297361,0.0017,twitter
Thursday,November,2020-11-05,121,494,403.0,91.0,0.2258,142295,0.0035,243132,188619.0,54513.0,0.289,112540493,0.0022,twitter
Friday,November,2020-11-06,108,437,494.0,-57.0,-0.1154,142732,0.0031,118425,243132.0,-124707.0,-0.5129,112658918,0.0011,twitter
Saturday,November,2020-11-07,89,275,437.0,-162.0,-0.3707,143007,0.0019,115187,118425.0,-3238.0,-0.0273,112774105,0.001,twitter
Sunday,November,2020-11-08,90,336,275.0,61.0,0.2218,143343,0.0023,293228,115187.0,178041.0,1.5457,113067333,0.0026,twitter
Monday,November,2020-11-09,115,422,336.0,86.0,0.256,143765,0.0029,202398,293228.0,-90830.0,-0.3098,113269731,0.0018,twitter
Tuesday,November,2020-11-10,106,456,422.0,34.0,0.0806,144221,0.0032,177953,202398.0,-24445.0,-0.1208,113447684,0.0016,twitter
Wednesday,November,2020-11-11,105,498,456.0,42.0,0.0921,144719,0.0035,246883,177953.0,68930.0,0.3873,113694567,0.0022,twitter
Thursday,November,2020-11-12,108,445,498.0,-53.0,-0.1064,145164,0.0031,179941,246883.0,-66942.0,-0.2711,113874508,0.0016,twitter
Friday,November,2020-11-13,98,403,445.0,-42.0,-0.0944,145567,0.0028,221227,179941.0,41286.0,0.2294,114095735,0.0019,twitter
Saturday,November,2020-11-14,81,255,403.0,-148.0,-0.3672,145822,0.0018,249282,221227.0,28055.0,0.1268,114345017,0.0022,twitter
Sunday,November,2020-11-15,91,249,255.0,-6.0,-0.0235,146071,0.0017,207546,249282.0,-41736.0,-0.1674,114552563,0.0018,twitter
Monday,November,2020-11-16,106,413,249.0,164.0,0.6586,146484,0.0028,184155,207546.0,-23391.0,-0.1127,114736718,0.0016,twitter
Tuesday,November,2020-11-17,109,502,413.0,89.0,0.2155,146986,0.0034,451145,184155.0,266990.0,1.4498,115187863,0.0039,twitter
Wednesday,November,2020-11-18,106,450,502.0,-52.0,-0.1036,147436,0.0031,430107,451145.0,-21038.0,-0.0466,115617970,0.0037,twitter
Thursday,November,2020-11-19,107,436,450.0,-14.0,-0.0311,147872,0.003,267101,430107.0,-163006.0,-0.379,115885071,0.0023,twitter
Friday,November,2020-11-20,102,415,436.0,-21.0,-0.0482,148287,0.0028,205089,267101.0,-62012.0,-0.2322,116090160,0.0018,twitter
Saturday,November,2020-11-21,89,320,415.0,-95.0,-0.2289,148607,0.0022,244593,205089.0,39504.0,0.1926,116334753,0.0021,twitter
Sunday,November,2020-11-22,90,278,320.0,-42.0,-0.1312,148885,0.0019,149652,244593.0,-94941.0,-0.3882,116484405,0.0013,twitter
Monday,November,2020-11-23,111,413,278.0,135.0,0.4856,149298,0.0028,225737,149652.0,76085.0,0.5084,116710142,0.0019,twitter
Tuesday,November,2020-11-24,99,385,413.0,-28.0,-0.0678,149683,0.0026,197004,225737.0,-28733.0,-0.1273,116907146,0.0017,twitter
Wednesday,November,2020-11-25,109,452,385.0,67.0,0.174,150135,0.003,161636,197004.0,-35368.0,-0.1795,117068782,0.0014,twitter
Thursday,November,2020-11-26,104,396,452.0,-56.0,-0.1239,150531,0.0026,204104,161636.0,42468.0,0.2627,117272886,0.0017,twitter
Friday,November,2020-11-27,99,392,396.0,-4.0,-0.0101,150923,0.0026,248406,204104.0,44302.0,0.2171,117521292,0.0021,twitter
Saturday,November,2020-11-28,83,306,392.0,-86.0,-0.2194,151229,0.002,204001,248406.0,-44405.0,-0.1788,117725293,0.0017,twitter
Sunday,November,2020-11-29,84,302,306.0,-4.0,-0.0131,151531,0.002,166220,204001.0,-37781.0,-0.1852,117891513,0.0014,twitter
Monday,November,2020-11-30,106,398,302.0,96.0,0.3179,151929,0.0026,123851,166220.0,-42369.0,-0.2549,118015364,0.0011,twitter
Tuesday,December,2020-12-01,108,417,398.0,19.0,0.0477,152346,0.0027,249499,123851.0,125648.0,1.0145,118264863,0.0021,twitter
Wednesday,December,2020-12-02,112,465,417.0,48.0,0.1151,152811,0.0031,253630,249499.0,4131.0,0.0166,118518493,0.0021,twitter
Thursday,December,2020-12-03,102,454,465.0,-11.0,-0.0237,153265,0.003,222233,253630.0,-31397.0,-0.1238,118740726,0.0019,twitter
Friday,December,2020-12-04,103,413,454.0,-41.0,-0.0903,153678,0.0027,98748,222233.0,-123485.0,-0.5557,118839474,0.0008,twitter
Saturday,December,2020-12-05,100,352,413.0,-61.0,-0.1477,154030,0.0023,223456,98748.0,124708.0,1.2629,119062930,0.0019,twitter
Sunday,December,2020-12-06,93,316,352.0,-36.0,-0.1023,154346,0.0021,137669,223456.0,-85787.0,-0.3839,119200599,0.0012,twitter
Monday,December,2020-12-07,89,345,316.0,29.0,0.0918,154691,0.0022,199670,137669.0,62001.0,0.4504,119400269,0.0017,twitter
Tuesday,December,2020-12-08,108,426,345.0,81.0,0.2348,155117,0.0028,150382,199670.0,-49288.0,-0.2468,119550651,0.0013,twitter
Wednesday,December,2020-12-09,103,440,426.0,14.0,0.0329,155557,0.0028,163334,150382.0,12952.0,0.0861,119713985,0.0014,twitter
Thursday,December,2020-12-10,103,360,440.0,-80.0,-0.1818,155917,0.0023,238789,163334.0,75455.0,0.462,119952774,0.002,twitter
Friday,December,2020-12-11,96,400,360.0,40.0,0.1111,156317,0.0026,176610,238789.0,-62179.0,-0.2604,120129384,0.0015,twitter
Saturday,December,2020-12-12,93,415,400.0,15.0,0.0375,156732,0.0027,229608,176610.0,52998.0,0.3001,120358992,0.0019,twitter
Sunday,December,2020-12-13,91,334,415.0,-81.0,-0.1952,157066,0.0021,244502,229608.0,14894.0,0.0649,120603494,0.002,twitter
Monday,December,2020-12-14,97,407,334.0,73.0,0.2186,157473,0.0026,230605,244502.0,-13897.0,-0.0568,120834099,0.0019,twitter
Tuesday,December,2020-12-15,104,473,407.0,66.0,0.1622,157946,0.003,204314,230605.0,-26291.0,-0.114,121038413,0.0017,twitter
